ibge_code;municipality;year;macro_class;area_ha;total_area_ha;share_pct
3543303;RIBEIRÃO PIRES;1988;native_vegetation;4,83687286577148e+03;9895,59154165646;48,879
3543303;RIBEIRÃO PIRES;1988;non_vegetated_other;8,60531195800784e+01;9895,59154165646;0,870
3543303;RIBEIRÃO PIRES;1988;urban;1,40900917492678e+03;9895,59154165646;14,239
3543303;RIBEIRÃO PIRES;1988;water;6,42503230761708e+02;9895,59154165646;6,493
3543303;RIBEIRÃO PIRES;1989;farming;2,86036110437624e+03;9895,59154165646;28,905
3543303;RIBEIRÃO PIRES;1989;native_vegetation;4,81644567960204e+03;9895,59154165646;48,673
3543303;RIBEIRÃO PIRES;1989;non_vegetated_other;8,42493879211429e+01;9895,59154165646;0,851
3543303;RIBEIRÃO PIRES;1989;urban;1,49924985063474e+03;9895,59154165646;15,151
3543303;RIBEIRÃO PIRES;1989;water;6,35285519122300e+02;9895,59154165646;6,420
3543303;RIBEIRÃO PIRES;1990;farming;2,82910080557254e+03;9895,59154165646;28,590
3543303;RIBEIRÃO PIRES;1990;native_vegetation;4,81784539171139e+03;9895,59154165646;48,687
3543303;RIBEIRÃO PIRES;1990;non_vegetated_other;8,14604257385256e+01;9895,59154165646;0,823
3543303;RIBEIRÃO PIRES;1990;urban;1,52550100211180e+03;9895,59154165646;15,416
3543303;RIBEIRÃO PIRES;1990;water;6,41683916522203e+02;9895,59154165646;6,485
3543303;RIBEIRÃO PIRES;1991;farming;2,79037894638066e+03;9895,59154165650;28,198
3543303;RIBEIRÃO PIRES;1991;native_vegetation;4,81251561927487e+03;9895,59154165650;48,633
3543303;RIBEIRÃO PIRES;1991;non_vegetated_other;7,30931745544435e+01;9895,59154165650;0,739
3543303;RIBEIRÃO PIRES;1991;urban;1,56069597254029e+03;9895,59154165650;15,772
3543303;RIBEIRÃO PIRES;1991;water;6,58907828906239e+02;9895,59154165650;6,659
3543303;RIBEIRÃO PIRES;1992;farming;2,77315267404181e+03;9895,59154165656;28,024
3543303;RIBEIRÃO PIRES;1992;native_vegetation;4,82202511773071e+03;9895,59154165656;48,729
3543303;RIBEIRÃO PIRES;1992;non_vegetated_other;7,26831312133790e+01;9895,59154165656;0,735
3543303;RIBEIRÃO PIRES;1992;urban;1,58653819088136e+03;9895,59154165656;16,033
3543303;RIBEIRÃO PIRES;1992;water;6,41192427789293e+02;9895,59154165656;6,480
3543303;RIBEIRÃO PIRES;1993;farming;2,75961649043587e+03;9895,59154165656;27,887
3543303;RIBEIRÃO PIRES;1993;native_vegetation;4,84679167233886e+03;9895,59154165656;48,979
3543303;RIBEIRÃO PIRES;1993;non_vegetated_other;7,01400073181153e+01;9895,59154165656;0,709
3543303;RIBEIRÃO PIRES;1993;urban;1,60598144429933e+03;9895,59154165656;16,229
3543303;RIBEIRÃO PIRES;1993;water;6,13061927264391e+02;9895,59154165656;6,195
3543303;RIBEIRÃO PIRES;1994;farming;2,69653127683106e+03;9895,59154165643;27,250
3543303;RIBEIRÃO PIRES;1994;native_vegetation;4,92316361303705e+03;9895,59154165643;49,751
3543303;RIBEIRÃO PIRES;1994;non_vegetated_other;5,29944288757323e+01;9895,59154165643;0,536
3543303;RIBEIRÃO PIRES;1994;urban;1,62312797872925e+03;9895,59154165643;16,403
3543303;RIBEIRÃO PIRES;1994;water;5,99774244183338e+02;9895,59154165643;6,061
3543303;RIBEIRÃO PIRES;1995;farming;2,56510507578127e+03;9895,59154165637;25,922
3543303;RIBEIRÃO PIRES;1995;native_vegetation;5,01906833109731e+03;9895,59154165637;50,720
3543303;RIBEIRÃO PIRES;1995;non_vegetated_other;4,93020121765136e+01;9895,59154165637;0,498
3543303;RIBEIRÃO PIRES;1995;urban;1,65791306589964e+03;9895,59154165637;16,754
3543303;RIBEIRÃO PIRES;1995;water;6,04203056701646e+02;9895,59154165637;6,106
3543303;RIBEIRÃO PIRES;1996;farming;2,50809459366451e+03;9895,59154165629;25,346
3543303;RIBEIRÃO PIRES;1996;native_vegetation;5,05130137724596e+03;9895,59154165629;51,046
3543303;RIBEIRÃO PIRES;1996;non_vegetated_other;4,85636151306151e+01;9895,59154165629;0,491
3543303;RIBEIRÃO PIRES;1996;urban;1,68662740321653e+03;9895,59154165629;17,044
3543303;RIBEIRÃO PIRES;1996;water;6,01004552398669e+02;9895,59154165629;6,073
3543303;RIBEIRÃO PIRES;1997;farming;2,49718740608518e+03;9895,59154165633;25,235
3543303;RIBEIRÃO PIRES;1997;native_vegetation;5,05588931132802e+03;9895,59154165633;51,092
3543303;RIBEIRÃO PIRES;1997;non_vegetated_other;4,17548665710449e+01;9895,59154165633;0,422
3543303;RIBEIRÃO PIRES;1997;urban;1,70246142696531e+03;9895,59154165633;17,204
3543303;RIBEIRÃO PIRES;1997;water;5,98298530706777e+02;9895,59154165633;6,046
3543303;RIBEIRÃO PIRES;1998;farming;2,41096894317013e+03;9895,59154165634;24,364
3543303;RIBEIRÃO PIRES;1998;native_vegetation;5,12323906516107e+03;9895,59154165634;51,773
3543303;RIBEIRÃO PIRES;1998;non_vegetated_other;3,97857756347656e+01;9895,59154165634;0,402
3543303;RIBEIRÃO PIRES;1998;urban;1,72559637238765e+03;9895,59154165634;17,438
3543303;RIBEIRÃO PIRES;1998;water;5,96001385302724e+02;9895,59154165634;6,023
3543303;RIBEIRÃO PIRES;1999;farming;2,31219933338004e+03;9895,59154165633;23,366
3543303;RIBEIRÃO PIRES;1999;native_vegetation;5,20461836777343e+03;9895,59154165633;52,595
3543303;RIBEIRÃO PIRES;1999;non_vegetated_other;3,42089830383300e+01;9895,59154165633;0,346
3543303;RIBEIRÃO PIRES;1999;urban;1,74692357014154e+03;9895,59154165633;17,654
3543303;RIBEIRÃO PIRES;1999;water;5,97641287322987e+02;9895,59154165633;6,039
3543303;RIBEIRÃO PIRES;2000;farming;2,28963661336050e+03;9895,59154165627;23,138
3543303;RIBEIRÃO PIRES;2000;native_vegetation;5,24948717371822e+03;9895,59154165627;53,049
3543303;RIBEIRÃO PIRES;2000;non_vegetated_other;3,42913962524414e+01;9895,59154165627;0,347
3543303;RIBEIRÃO PIRES;2000;urban;1,75881863020622e+03;9895,59154165627;17,774
3543303;RIBEIRÃO PIRES;2000;water;5,63357728118887e+02;9895,59154165627;5,693
3543303;RIBEIRÃO PIRES;2001;farming;2,28241798267815e+03;9895,59154165632;23,065
3543303;RIBEIRÃO PIRES;2001;native_vegetation;5,25694982218625e+03;9895,59154165632;53,124
3543303;RIBEIRÃO PIRES;2001;non_vegetated_other;3,32248132873535e+01;9895,59154165632;0,336
3543303;RIBEIRÃO PIRES;2001;urban;1,76529964654534e+03;9895,59154165632;17,839
3543303;RIBEIRÃO PIRES;2001;water;5,57699276959222e+02;9895,59154165632;5,636
3543303;RIBEIRÃO PIRES;2002;farming;2,25912268765864e+03;9895,59154165635;22,830
3543303;RIBEIRÃO PIRES;2002;native_vegetation;5,25801567706296e+03;9895,59154165635;53,135
3543303;RIBEIRÃO PIRES;2002;non_vegetated_other;3,32245989868164e+01;9895,59154165635;0,336
3543303;RIBEIRÃO PIRES;2002;urban;1,78359256493524e+03;9895,59154165635;18,024
3543303;RIBEIRÃO PIRES;2002;water;5,61636013012687e+02;9895,59154165635;5,676
3543303;RIBEIRÃO PIRES;2003;farming;2,24058120331413e+03;9895,59154165632;22,642
3543303;RIBEIRÃO PIRES;2003;native_vegetation;5,28122858038938e+03;9895,59154165632;53,370
3543303;RIBEIRÃO PIRES;2003;non_vegetated_other;2,80558572265625e+01;9895,59154165632;0,284
3543303;RIBEIRÃO PIRES;2003;urban;1,80377450438837e+03;9895,59154165632;18,228
3543303;RIBEIRÃO PIRES;2003;water;5,41951396337888e+02;9895,59154165632;5,477
3543303;RIBEIRÃO PIRES;2004;farming;2,27872822258905e+03;9895,59154165634;23,028
3543303;RIBEIRÃO PIRES;2004;native_vegetation;5,24233982714842e+03;9895,59154165634;52,977
3543303;RIBEIRÃO PIRES;2004;non_vegetated_other;2,50205991271972e+01;9895,59154165634;0,253
3543303;RIBEIRÃO PIRES;2004;urban;1,81690150171502e+03;9895,59154165634;18,361
3543303;RIBEIRÃO PIRES;2004;water;5,32601391076657e+02;9895,59154165634;5,382
3543303;RIBEIRÃO PIRES;2005;farming;2,22680031423333e+03;9895,59154165631;22,503
3543303;RIBEIRÃO PIRES;2005;native_vegetation;5,28188132514037e+03;9895,59154165631;53,376
3543303;RIBEIRÃO PIRES;2005;non_vegetated_other;2,35437744018554e+01;9895,59154165631;0,238
3543303;RIBEIRÃO PIRES;2005;urban;1,82887816119986e+03;9895,59154165631;18,482
3543303;RIBEIRÃO PIRES;2005;water;5,34487966680905e+02;9895,59154165631;5,401
3543303;RIBEIRÃO PIRES;2006;farming;2,23032079103384e+03;9895,59154165628;22,539
3543303;RIBEIRÃO PIRES;2006;native_vegetation;5,26917128116453e+03;9895,59154165628;53,248
3543303;RIBEIRÃO PIRES;2006;non_vegetated_other;2,19854897216797e+01;9895,59154165628;0,222
3543303;RIBEIRÃO PIRES;2006;urban;1,84126588972159e+03;9895,59154165628;18,607
3543303;RIBEIRÃO PIRES;2006;water;5,32848090014646e+02;9895,59154165628;5,385
3543303;RIBEIRÃO PIRES;2007;farming;2,23138582690420e+03;9895,59154165629;22,549
3543303;RIBEIRÃO PIRES;2007;native_vegetation;5,26006750004881e+03;9895,59154165629;53,156
3543303;RIBEIRÃO PIRES;2007;non_vegetated_other;2,09190047058105e+01;9895,59154165629;0,211
3543303;RIBEIRÃO PIRES;2007;urban;1,84471134874259e+03;9895,59154165629;18,642
3543303;RIBEIRÃO PIRES;2007;water;5,38507861254880e+02;9895,59154165629;5,442
3543303;RIBEIRÃO PIRES;2008;farming;2,16919674212030e+03;9895,59154165633;21,921
3543303;RIBEIRÃO PIRES;2008;native_vegetation;5,30978602777096e+03;9895,59154165633;53,658
3543303;RIBEIRÃO PIRES;2008;non_vegetated_other;2,83834217346192e+01;9895,59154165633;0,287
3543303;RIBEIRÃO PIRES;2008;urban;1,86201965441277e+03;9895,59154165633;18,817
3543303;RIBEIRÃO PIRES;2008;water;5,26205695617673e+02;9895,59154165633;5,318
3543303;RIBEIRÃO PIRES;2009;farming;2,14048436890864e+03;9895,59154165638;21,631
3543303;RIBEIRÃO PIRES;2009;native_vegetation;5,32463382045289e+03;9895,59154165638;53,808
3543303;RIBEIRÃO PIRES;2009;non_vegetated_other;3,27306700622559e+01;9895,59154165638;0,331
3543303;RIBEIRÃO PIRES;2009;urban;1,87670464256585e+03;9895,59154165638;18,965
3543303;RIBEIRÃO PIRES;2009;water;5,21038039666746e+02;9895,59154165638;5,265
3543303;RIBEIRÃO PIRES;2010;farming;2,03547820010982e+03;9895,59154165633;20,570
3543303;RIBEIRÃO PIRES;2010;native_vegetation;5,41511742939447e+03;9895,59154165633;54,723
3543303;RIBEIRÃO PIRES;2010;non_vegetated_other;3,37969595825196e+01;9895,59154165633;0,342
3543303;RIBEIRÃO PIRES;2010;urban;1,89623017186885e+03;9895,59154165633;19,162
3543303;RIBEIRÃO PIRES;2010;water;5,14968780700681e+02;9895,59154165633;5,204
3543303;RIBEIRÃO PIRES;2011;farming;2,01062768672482e+03;9895,59154165639;20,318
3543303;RIBEIRÃO PIRES;2011;native_vegetation;5,43364987313230e+03;9895,59154165639;54,910
3543303;RIBEIRÃO PIRES;2011;non_vegetated_other;3,74065988159180e+01;9895,59154165639;0,378
3543303;RIBEIRÃO PIRES;2011;urban;1,90558178051754e+03;9895,59154165639;19,257
3543303;RIBEIRÃO PIRES;2011;water;5,08325602465818e+02;9895,59154165639;5,137
3543303;RIBEIRÃO PIRES;2012;farming;1,96550865443722e+03;9895,59154165641;19,862
3543303;RIBEIRÃO PIRES;2012;native_vegetation;5,45374639454957e+03;9895,59154165641;55,113
3543303;RIBEIRÃO PIRES;2012;non_vegetated_other;3,69964459960937e+01;9895,59154165641;0,374
3543303;RIBEIRÃO PIRES;2012;urban;1,93618107489008e+03;9895,59154165641;19,566
3543303;RIBEIRÃO PIRES;2012;water;5,03158971783444e+02;9895,59154165641;5,085
3543303;RIBEIRÃO PIRES;2013;farming;1,94729389377439e+03;9895,59154165635;19,678
3543303;RIBEIRÃO PIRES;2013;native_vegetation;5,38523802449946e+03;9895,59154165635;54,421
3543303;RIBEIRÃO PIRES;2013;non_vegetated_other;7,04726433044432e+01;9895,59154165635;0,712
3543303;RIBEIRÃO PIRES;2013;urban;1,98745975411981e+03;9895,59154165635;20,084
3543303;RIBEIRÃO PIRES;2013;water;5,05127225958249e+02;9895,59154165635;5,105
3543303;RIBEIRÃO PIRES;2014;farming;1,90676825823974e+03;9895,59154165639;19,269
3543303;RIBEIRÃO PIRES;2014;native_vegetation;5,39984323193965e+03;9895,59154165639;54,568
3543303;RIBEIRÃO PIRES;2014;non_vegetated_other;6,80116677429198e+01;9895,59154165639;0,687
3543303;RIBEIRÃO PIRES;2014;urban;2,01420138718257e+03;9895,59154165639;20,355
3543303;RIBEIRÃO PIRES;2014;water;5,06766996551512e+02;9895,59154165639;5,121
3543303;RIBEIRÃO PIRES;2015;farming;1,90151528516845e+03;9895,59154165639;19,216
3543303;RIBEIRÃO PIRES;2015;native_vegetation;5,39713643342280e+03;9895,59154165639;54,541
3543303;RIBEIRÃO PIRES;2015;non_vegetated_other;6,73557960632324e+01;9895,59154165639;0,681
3543303;RIBEIRÃO PIRES;2015;urban;2,02962451385495e+03;9895,59154165639;20,510
3543303;RIBEIRÃO PIRES;2015;water;4,99959513146969e+02;9895,59154165639;5,052
3543303;RIBEIRÃO PIRES;2016;farming;1,91800443305052e+03;9895,59154165647;19,382
3543303;RIBEIRÃO PIRES;2016;native_vegetation;5,37162119573976e+03;9895,59154165647;54,283
3543303;RIBEIRÃO PIRES;2016;non_vegetated_other;6,47312588684081e+01;9895,59154165647;0,654
3543303;RIBEIRÃO PIRES;2016;urban;2,04373559887693e+03;9895,59154165647;20,653
3543303;RIBEIRÃO PIRES;2016;water;4,97499055120846e+02;9895,59154165647;5,027
3543303;RIBEIRÃO PIRES;2017;farming;1,89421274136350e+03;9895,59154165649;19,142
3543303;RIBEIRÃO PIRES;2017;native_vegetation;5,37728228214726e+03;9895,59154165649;54,340
3543303;RIBEIRÃO PIRES;2017;non_vegetated_other;6,52237827453612e+01;9895,59154165649;0,659
3543303;RIBEIRÃO PIRES;2017;urban;2,06301392001951e+03;9895,59154165649;20,848
3543303;RIBEIRÃO PIRES;2017;water;4,95858815380856e+02;9895,59154165649;5,011
3543303;RIBEIRÃO PIRES;2018;farming;1,93703833214109e+03;9895,59154165643;19,575
3543303;RIBEIRÃO PIRES;2018;native_vegetation;5,32814013835447e+03;9895,59154165643;53,844
3543303;RIBEIRÃO PIRES;2018;non_vegetated_other;6,22703231079100e+01;9895,59154165643;0,629
3543303;RIBEIRÃO PIRES;2018;urban;2,07433416997679e+03;9895,59154165643;20,962
3543303;RIBEIRÃO PIRES;2018;water;4,93808578076167e+02;9895,59154165643;4,990
3543303;RIBEIRÃO PIRES;2019;farming;1,93547612496946e+03;9895,59154165642;19,559
3543303;RIBEIRÃO PIRES;2019;native_vegetation;5,32338428231809e+03;9895,59154165642;53,796
3543303;RIBEIRÃO PIRES;2019;non_vegetated_other;6,07116712158202e+01;9895,59154165642;0,614
3543303;RIBEIRÃO PIRES;2019;urban;2,08516353364255e+03;9895,59154165642;21,072
3543303;RIBEIRÃO PIRES;2019;water;4,90855929510493e+02;9895,59154165642;4,960
3543303;RIBEIRÃO PIRES;2020;farming;1,91455537156983e+03;9895,59154165644;19,348
3543303;RIBEIRÃO PIRES;2020;native_vegetation;5,32092524700926e+03;9895,59154165644;53,771
3543303;RIBEIRÃO PIRES;2020;non_vegetated_other;5,97269234558104e+01;9895,59154165644;0,604
3543303;RIBEIRÃO PIRES;2020;urban;2,10739536439816e+03;9895,59154165644;21,296
3543303;RIBEIRÃO PIRES;2020;water;4,92988635223383e+02;9895,59154165644;4,982
3543303;RIBEIRÃO PIRES;2021;farming;1,93145299780883e+03;9895,59154165641;19,518
3543303;RIBEIRÃO PIRES;2021;native_vegetation;5,29262302516479e+03;9895,59154165641;53,485
3543303;RIBEIRÃO PIRES;2021;non_vegetated_other;5,83322876525877e+01;9895,59154165641;0,589
3543303;RIBEIRÃO PIRES;2021;urban;2,12700244666743e+03;9895,59154165641;21,494
3543303;RIBEIRÃO PIRES;2021;water;4,86180784362785e+02;9895,59154165641;4,913
3543303;RIBEIRÃO PIRES;2022;farming;1,89396301719360e+03;9895,59154165641;19,139
3543303;RIBEIRÃO PIRES;2022;native_vegetation;5,31329555989988e+03;9895,59154165641;53,694
3543303;RIBEIRÃO PIRES;2022;non_vegetated_other;5,89056725341796e+01;9895,59154165641;0,595
3543303;RIBEIRÃO PIRES;2022;urban;2,14390260500484e+03;9895,59154165641;21,665
3543303;RIBEIRÃO PIRES;2022;water;4,85524687023920e+02;9895,59154165641;4,906
3543303;RIBEIRÃO PIRES;2023;farming;1,90585676375732e+03;9895,59154165647;19,260
3543303;RIBEIRÃO PIRES;2023;native_vegetation;5,28171246202394e+03;9895,59154165647;53,374
3543303;RIBEIRÃO PIRES;2023;non_vegetated_other;6,00541189147949e+01;9895,59154165647;0,607
3543303;RIBEIRÃO PIRES;2023;urban;2,15793253596188e+03;9895,59154165647;21,807
3543303;RIBEIRÃO PIRES;2023;water;4,90035660998528e+02;9895,59154165647;4,952
3543303;RIBEIRÃO PIRES;2024;farming;1,88025933410035e+03;9895,59154165650;19,001
3543303;RIBEIRÃO PIRES;2024;native_vegetation;5,28803051614381e+03;9895,59154165650;53,438
3543303;RIBEIRÃO PIRES;2024;non_vegetated_other;6,21868877014159e+01;9895,59154165650;0,628
3543303;RIBEIRÃO PIRES;2024;urban;2,18155809376830e+03;9895,59154165650;22,046
3543303;RIBEIRÃO PIRES;2024;water;4,83556709942621e+02;9895,59154165650;4,887
3544103;RIO GRANDE DA SERRA;1985;farming;7,19807211730951e+02;3634,19887864992;19,806
3544103;RIO GRANDE DA SERRA;1985;native_vegetation;2,57652069958499e+03;3634,19887864992;70,897
3544103;RIO GRANDE DA SERRA;1985;non_vegetated_other;1,45970027770996e+01;3634,19887864992;0,402
3544103;RIO GRANDE DA SERRA;1985;urban;2,25764576654053e+02;3634,19887864992;6,212
3544103;RIO GRANDE DA SERRA;1985;water;9,75093879028314e+01;3634,19887864992;2,683
3544103;RIO GRANDE DA SERRA;1986;farming;7,20709844238275e+02;3634,19887864992;19,831
3544103;RIO GRANDE DA SERRA;1986;native_vegetation;2,58209765281375e+03;3634,19887864992;71,050
3544103;RIO GRANDE DA SERRA;1986;non_vegetated_other;1,02505798461914e+01;3634,19887864992;0,282
3544103;RIO GRANDE DA SERRA;1986;urban;2,32734824243163e+02;3634,19887864992;6,404
3544103;RIO GRANDE DA SERRA;1986;water;8,84059775085447e+01;3634,19887864992;2,433
3544103;RIO GRANDE DA SERRA;1987;farming;8,14772640026838e+02;3634,19887864992;22,420
3544103;RIO GRANDE DA SERRA;1987;native_vegetation;2,49090490009159e+03;3634,19887864992;68,541
3544103;RIO GRANDE DA SERRA;1987;non_vegetated_other;8,52854271850586e+00;3634,19887864992;0,235
3544103;RIO GRANDE DA SERRA;1987;urban;2,44216250244141e+02;3634,19887864992;6,720
3544103;RIO GRANDE DA SERRA;1987;water;7,57765455688467e+01;3634,19887864992;2,085
3544103;RIO GRANDE DA SERRA;1988;farming;8,45362485906973e+02;3634,19887864989;23,261
3544103;RIO GRANDE DA SERRA;1988;native_vegetation;2,44596300829468e+03;3634,19887864989;67,304
3544103;RIO GRANDE DA SERRA;1988;non_vegetated_other;9,43053842163087e+00;3634,19887864989;0,259
3544103;RIO GRANDE DA SERRA;1988;urban;2,58404468005371e+02;3634,19887864989;7,110
3544103;RIO GRANDE DA SERRA;1988;water;7,50383780212394e+01;3634,19887864989;2,065
3544103;RIO GRANDE DA SERRA;1989;farming;8,48889099694812e+02;3634,19887864989;23,358
3544103;RIO GRANDE DA SERRA;1989;native_vegetation;2,42062203824463e+03;3634,19887864989;66,607
3544103;RIO GRANDE DA SERRA;1989;non_vegetated_other;1,20546820922851e+01;3634,19887864989;0,332
3544103;RIO GRANDE DA SERRA;1989;urban;2,71362172833251e+02;3634,19887864989;7,467
3544103;RIO GRANDE DA SERRA;1989;water;8,12708857849118e+01;3634,19887864989;2,236
3544103;RIO GRANDE DA SERRA;1990;farming;8,59384941265865e+02;3634,19887864993;23,647
3544103;RIO GRANDE DA SERRA;1990;native_vegetation;2,39413430338138e+03;3634,19887864993;65,878
3544103;RIO GRANDE DA SERRA;1990;non_vegetated_other;1,14806107116699e+01;3634,19887864993;0,316
3544103;RIO GRANDE DA SERRA;1990;urban;2,82515435083007e+02;3634,19887864993;7,774
3544103;RIO GRANDE DA SERRA;1990;water;8,66835882080077e+01;3634,19887864993;2,385
3544103;RIO GRANDE DA SERRA;1991;farming;8,55366899066156e+02;3634,19887864993;23,537
3544103;RIO GRANDE DA SERRA;1991;native_vegetation;2,38412873814701e+03;3634,19887864993;65,603
3544103;RIO GRANDE DA SERRA;1991;non_vegetated_other;1,15626160034180e+01;3634,19887864993;0,318
3544103;RIO GRANDE DA SERRA;1991;urban;2,92028568969725e+02;3634,19887864993;8,036
3544103;RIO GRANDE DA SERRA;1991;water;9,11120564636232e+01;3634,19887864993;2,507
3544103;RIO GRANDE DA SERRA;1992;farming;8,41343692425526e+02;3634,19887864992;23,151
3544103;RIO GRANDE DA SERRA;1992;native_vegetation;2,38913132847293e+03;3634,19887864992;65,740
3544103;RIO GRANDE DA SERRA;1992;non_vegetated_other;1,18086310485840e+01;3634,19887864992;0,325
3544103;RIO GRANDE DA SERRA;1992;urban;3,04739467620849e+02;3634,19887864992;8,385
3544103;RIO GRANDE DA SERRA;1992;water;8,71757590820312e+01;3634,19887864992;2,399
3544103;RIO GRANDE DA SERRA;1993;farming;8,49461195507803e+02;3634,19887864993;23,374
3544103;RIO GRANDE DA SERRA;1993;native_vegetation;2,38642603529056e+03;3634,19887864993;65,666
3544103;RIO GRANDE DA SERRA;1993;non_vegetated_other;1,09065998779297e+01;3634,19887864993;0,300
3544103;RIO GRANDE DA SERRA;1993;urban;3,14088776690674e+02;3634,19887864993;8,643
3544103;RIO GRANDE DA SERRA;1993;water;7,33162712829582e+01;3634,19887864993;2,017
3544103;RIO GRANDE DA SERRA;1994;farming;8,31007077185052e+02;3634,19887864992;22,866
3544103;RIO GRANDE DA SERRA;1994;native_vegetation;2,40693013758548e+03;3634,19887864992;66,230
3544103;RIO GRANDE DA SERRA;1994;non_vegetated_other;7,54436033325195e+00;3634,19887864992;0,208
3544103;RIO GRANDE DA SERRA;1994;urban;3,17451203088379e+02;3634,19887864992;8,735
3544103;RIO GRANDE DA SERRA;1994;water;7,12661004577631e+01;3634,19887864992;1,961
3544103;RIO GRANDE DA SERRA;1995;farming;7,90575516467276e+02;3634,19887864989;21,754
3544103;RIO GRANDE DA SERRA;1995;native_vegetation;2,44473748510132e+03;3634,19887864989;67,270
3544103;RIO GRANDE DA SERRA;1995;non_vegetated_other;6,72430708618164e+00;3634,19887864989;0,185
3544103;RIO GRANDE DA SERRA;1995;urban;3,26226127679443e+02;3634,19887864989;8,977
3544103;RIO GRANDE DA SERRA;1995;water;6,59354423156736e+01;3634,19887864989;1,814
3544103;RIO GRANDE DA SERRA;1996;farming;7,55065269213854e+02;3634,19887864990;20,777
3544103;RIO GRANDE DA SERRA;1996;native_vegetation;2,47458953480226e+03;3634,19887864990;68,092
3544103;RIO GRANDE DA SERRA;1996;non_vegetated_other;4,10014451293945e+00;3634,19887864990;0,113
3544103;RIO GRANDE DA SERRA;1996;urban;3,38609056738279e+02;3634,19887864990;9,317
3544103;RIO GRANDE DA SERRA;1996;water;6,18348733825683e+01;3634,19887864990;1,701
3544103;RIO GRANDE DA SERRA;1997;farming;7,28657788348381e+02;3634,19887864993;20,050
3544103;RIO GRANDE DA SERRA;1997;native_vegetation;2,50189885282596e+03;3634,19887864993;68,843
3544103;RIO GRANDE DA SERRA;1997;non_vegetated_other;2,62407213134765e+00;3634,19887864993;0,072
3544103;RIO GRANDE DA SERRA;1997;urban;3,41807600671384e+02;3634,19887864993;9,405
3544103;RIO GRANDE DA SERRA;1997;water;5,92105646728516e+01;3634,19887864993;1,629
3544103;RIO GRANDE DA SERRA;1998;farming;6,70430867810055e+02;3634,19887864995;18,448
3544103;RIO GRANDE DA SERRA;1998;native_vegetation;2,55528728192144e+03;3634,19887864995;70,312
3544103;RIO GRANDE DA SERRA;1998;non_vegetated_other;1,96803360595703e+00;3634,19887864995;0,054
3544103;RIO GRANDE DA SERRA;1998;urban;3,48204228021238e+02;3634,19887864995;9,581
3544103;RIO GRANDE DA SERRA;1998;water;5,83084672912598e+01;3634,19887864995;1,604
3544103;RIO GRANDE DA SERRA;1999;farming;6,29672641076660e+02;3634,19887864993;17,326
3544103;RIO GRANDE DA SERRA;1999;native_vegetation;2,59219157528689e+03;3634,19887864993;71,328
3544103;RIO GRANDE DA SERRA;1999;non_vegetated_other;1,88602582397461e+00;3634,19887864993;0,052
3544103;RIO GRANDE DA SERRA;1999;urban;3,52796231896971e+02;3634,19887864993;9,708
3544103;RIO GRANDE DA SERRA;1999;water;5,76524045654297e+01;3634,19887864993;1,586
3544103;RIO GRANDE DA SERRA;2000;farming;6,47469982141113e+02;3634,19887864993;17,816
3544103;RIO GRANDE DA SERRA;2000;native_vegetation;2,58079129393314e+03;3634,19887864993;71,014
3544103;RIO GRANDE DA SERRA;2000;non_vegetated_other;3,60819039306641e+00;3634,19887864993;0,099
3544103;RIO GRANDE DA SERRA;2000;urban;3,55830484118651e+02;3634,19887864993;9,791
3544103;RIO GRANDE DA SERRA;2000;water;4,64989280639650e+01;3634,19887864993;1,279
3544103;RIO GRANDE DA SERRA;2001;farming;6,47552149755859e+02;3634,19887864993;17,818
3544103;RIO GRANDE DA SERRA;2001;native_vegetation;2,58005287750858e+03;3634,19887864993;70,994
3544103;RIO GRANDE DA SERRA;2001;non_vegetated_other;4,59244244384766e+00;3634,19887864993;0,126
3544103;RIO GRANDE DA SERRA;2001;urban;3,58044822534178e+02;3634,19887864993;9,852
3544103;RIO GRANDE DA SERRA;2001;water;4,39565864074709e+01;3634,19887864993;1,210
3544103;RIO GRANDE DA SERRA;2002;farming;6,39925413909910e+02;3634,19887864993;17,608
3544103;RIO GRANDE DA SERRA;2002;native_vegetation;2,58046349700321e+03;3634,19887864993;71,005
3544103;RIO GRANDE DA SERRA;2002;non_vegetated_other;4,67444176025391e+00;3634,19887864993;0,129
3544103;RIO GRANDE DA SERRA;2002;urban;3,64686951605223e+02;3634,19887864993;10,035
3544103;RIO GRANDE DA SERRA;2002;water;4,44485743713380e+01;3634,19887864993;1,223
3544103;RIO GRANDE DA SERRA;2003;farming;6,38285457238765e+02;3634,19887864993;17,563
3544103;RIO GRANDE DA SERRA;2003;native_vegetation;2,58136541493533e+03;3634,19887864993;71,030
3544103;RIO GRANDE DA SERRA;2003;non_vegetated_other;4,75643527221680e+00;3634,19887864993;0,131
3544103;RIO GRANDE DA SERRA;2003;urban;3,65917115313719e+02;3634,19887864993;10,069
3544103;RIO GRANDE DA SERRA;2003;water;4,38744558898927e+01;3634,19887864993;1,207
3544103;RIO GRANDE DA SERRA;2004;farming;6,71828175671382e+02;3634,19887864994;18,486
3544103;RIO GRANDE DA SERRA;2004;native_vegetation;2,54913480245366e+03;3634,19887864994;70,143
3544103;RIO GRANDE DA SERRA;2004;non_vegetated_other;4,10037635498047e+00;3634,19887864994;0,113
3544103;RIO GRANDE DA SERRA;2004;urban;3,68459420477293e+02;3634,19887864994;10,139
3544103;RIO GRANDE DA SERRA;2004;water;4,06761036926271e+01;3634,19887864994;1,119
