ibge_code;municipality;year;macro_class;area_ha
3526209;JUQUITIBA;1987;native_vegetation;4,55357629879524e+04
3526209;JUQUITIBA;1987;non_vegetated_other;2,04737121459961e+01
3526209;JUQUITIBA;1987;urban;1,76715959313965e+02
3526209;JUQUITIBA;1987;water;7,23718879888919e+02
3526209;JUQUITIBA;1988;farming;5,86365749696043e+03
3526209;JUQUITIBA;1988;native_vegetation;4,54535675919993e+04
3526209;JUQUITIBA;1988;non_vegetated_other;1,80987888671875e+01
3526209;JUQUITIBA;1988;urban;1,81055872515870e+02
3526209;JUQUITIBA;1988;water;7,00132022406005e+02
3526209;JUQUITIBA;1989;farming;6,00761556298830e+03
3526209;JUQUITIBA;1989;native_vegetation;4,53196004705395e+04
3526209;JUQUITIBA;1989;non_vegetated_other;1,67884346374512e+01
3526209;JUQUITIBA;1989;urban;1,86296441058350e+02
3526209;JUQUITIBA;1989;water;6,86210863525390e+02
3526209;JUQUITIBA;1990;farming;6,23953392376097e+03
3526209;JUQUITIBA;1990;native_vegetation;4,50664736291147e+04
3526209;JUQUITIBA;1990;non_vegetated_other;1,98182629028320e+01
3526209;JUQUITIBA;1990;urban;1,92683245336915e+02
3526209;JUQUITIBA;1990;water;6,98002711633301e+02
3526209;JUQUITIBA;1991;farming;6,25099725453493e+03
3526209;JUQUITIBA;1991;native_vegetation;4,50207817686596e+04
3526209;JUQUITIBA;1991;non_vegetated_other;1,95728120910645e+01
3526209;JUQUITIBA;1991;urban;2,00626607928467e+02
3526209;JUQUITIBA;1991;water;7,24533329534915e+02
3526209;JUQUITIBA;1992;farming;6,09510352108768e+03
3526209;JUQUITIBA;1992;native_vegetation;4,51833877957711e+04
3526209;JUQUITIBA;1992;non_vegetated_other;1,89178977844238e+01
3526209;JUQUITIBA;1992;urban;2,04475495440674e+02
3526209;JUQUITIBA;1992;water;7,14627062664795e+02
3526209;JUQUITIBA;1993;farming;5,57944099744265e+03
3526209;JUQUITIBA;1993;native_vegetation;4,57201737042061e+04
3526209;JUQUITIBA;1993;non_vegetated_other;1,58057649291992e+01
3526209;JUQUITIBA;1993;urban;2,14875364324952e+02
3526209;JUQUITIBA;1993;water;6,86215941845702e+02
3526209;JUQUITIBA;1994;farming;5,51536928536989e+03
3526209;JUQUITIBA;1994;native_vegetation;4,57944823842966e+04
3526209;JUQUITIBA;1994;non_vegetated_other;1,52322154602051e+01
3526209;JUQUITIBA;1994;urban;2,22326437915040e+02
3526209;JUQUITIBA;1994;water;6,69101449707031e+02
3526209;JUQUITIBA;1995;farming;5,39749072276612e+03
3526209;JUQUITIBA;1995;native_vegetation;4,59140833412609e+04
3526209;JUQUITIBA;1995;non_vegetated_other;9,41817312622070e+00
3526209;JUQUITIBA;1995;urban;2,33708971466065e+02
3526209;JUQUITIBA;1995;water;6,61810564129638e+02
3526209;JUQUITIBA;1996;farming;5,42648736158448e+03
3526209;JUQUITIBA;1996;native_vegetation;4,58894315255321e+04
3526209;JUQUITIBA;1996;non_vegetated_other;9,50014002685547e+00
3526209;JUQUITIBA;1996;urban;2,41652416992188e+02
3526209;JUQUITIBA;1996;water;6,49440328613282e+02
3526209;JUQUITIBA;1997;farming;5,51991395924073e+03
3526209;JUQUITIBA;1997;native_vegetation;4,58036189099987e+04
3526209;JUQUITIBA;1997;non_vegetated_other;5,24122426147461e+00
3526209;JUQUITIBA;1997;urban;2,60239763031007e+02
3526209;JUQUITIBA;1997;water;6,27497916217045e+02
3526209;JUQUITIBA;1998;farming;5,56224581619872e+03
3526209;JUQUITIBA;1998;native_vegetation;4,57151022290471e+04
3526209;JUQUITIBA;1998;non_vegetated_other;3,19382623291016e+00
3526209;JUQUITIBA;1998;urban;2,83495538049318e+02
3526209;JUQUITIBA;1998;water;6,52474363220214e+02
3526209;JUQUITIBA;1999;farming;5,63405170725100e+03
3526209;JUQUITIBA;1999;native_vegetation;4,55818869827087e+04
3526209;JUQUITIBA;1999;non_vegetated_other;3,52105226440430e+00
3526209;JUQUITIBA;1999;urban;3,11583706622315e+02
3526209;JUQUITIBA;1999;water;6,85468323901365e+02
3526209;JUQUITIBA;2000;farming;5,77865109850465e+03
3526209;JUQUITIBA;2000;native_vegetation;4,55391446389771e+04
3526209;JUQUITIBA;2000;non_vegetated_other;7,69675316162109e+00
3526209;JUQUITIBA;2000;urban;3,28289884936524e+02
3526209;JUQUITIBA;2000;water;5,62729397167976e+02
3526209;JUQUITIBA;2001;farming;5,74459693903201e+03
3526209;JUQUITIBA;2001;native_vegetation;4,55749158983766e+04
3526209;JUQUITIBA;2001;non_vegetated_other;1,05632178588867e+01
3526209;JUQUITIBA;2001;urban;3,35987808245851e+02
3526209;JUQUITIBA;2001;water;5,50447909234629e+02
3526209;JUQUITIBA;2002;farming;5,66140803693238e+03
3526209;JUQUITIBA;2002;native_vegetation;4,56640828301147e+04
3526209;JUQUITIBA;2002;non_vegetated_other;1,08090585083008e+01
3526209;JUQUITIBA;2002;urban;3,37379738800050e+02
3526209;JUQUITIBA;2002;water;5,42832108392343e+02
3526209;JUQUITIBA;2003;farming;5,78726840909424e+03
3526209;JUQUITIBA;2003;native_vegetation;4,55377326667180e+04
3526209;JUQUITIBA;2003;non_vegetated_other;1,18737496154785e+01
3526209;JUQUITIBA;2003;urban;3,41883844525148e+02
3526209;JUQUITIBA;2003;water;5,37753102795416e+02
3526209;JUQUITIBA;2004;farming;5,81068612019046e+03
3526209;JUQUITIBA;2004;native_vegetation;4,55097288528997e+04
3526209;JUQUITIBA;2004;non_vegetated_other;1,12188355590820e+01
3526209;JUQUITIBA;2004;urban;3,46142017663575e+02
3526209;JUQUITIBA;2004;water;5,38735946435552e+02
3526209;JUQUITIBA;2005;farming;5,81183459382325e+03
3526209;JUQUITIBA;2005;native_vegetation;4,54958075001654e+04
3526209;JUQUITIBA;2005;non_vegetated_other;8,76205303955078e+00
3526209;JUQUITIBA;2005;urban;3,54413798345949e+02
3526209;JUQUITIBA;2005;water;5,45693827374277e+02
3526209;JUQUITIBA;2006;farming;5,69531949997560e+03
3526209;JUQUITIBA;2006;native_vegetation;4,56200184389830e+04
3526209;JUQUITIBA;2006;non_vegetated_other;7,77930006103516e+00
3526209;JUQUITIBA;2006;urban;3,57279760400392e+02
3526209;JUQUITIBA;2006;water;5,36114773327643e+02
3526209;JUQUITIBA;2007;farming;5,70219541439820e+03
3526209;JUQUITIBA;2007;native_vegetation;4,56132234337401e+04
3526209;JUQUITIBA;2007;non_vegetated_other;7,53372304687500e+00
3526209;JUQUITIBA;2007;urban;3,58344145965578e+02
3526209;JUQUITIBA;2007;water;5,35215055596929e+02
3526209;JUQUITIBA;2008;farming;5,74315845718382e+03
3526209;JUQUITIBA;2008;native_vegetation;4,55796301086424e+04
3526209;JUQUITIBA;2008;non_vegetated_other;7,04242866821289e+00
3526209;JUQUITIBA;2008;urban;3,61537957763673e+02
3526209;JUQUITIBA;2008;water;5,25142820489507e+02
3526209;JUQUITIBA;2009;farming;5,75941741987304e+03
3526209;JUQUITIBA;2009;native_vegetation;4,55503509491637e+04
3526209;JUQUITIBA;2009;non_vegetated_other;6,55104351196289e+00
3526209;JUQUITIBA;2009;urban;3,64322180621339e+02
3526209;JUQUITIBA;2009;water;5,35870179577643e+02
3526209;JUQUITIBA;2010;farming;5,67230341957399e+03
3526209;JUQUITIBA;2010;native_vegetation;4,56497494362674e+04
3526209;JUQUITIBA;2010;non_vegetated_other;5,97770077514648e+00
3526209;JUQUITIBA;2010;urban;3,67679408673097e+02
3526209;JUQUITIBA;2010;water;5,20801807458501e+02
3526209;JUQUITIBA;2011;farming;5,69143155987551e+03
3526209;JUQUITIBA;2011;native_vegetation;4,56531390395756e+04
3526209;JUQUITIBA;2011;non_vegetated_other;5,24033582153320e+00
3526209;JUQUITIBA;2011;urban;3,70709381665041e+02
3526209;JUQUITIBA;2011;water;4,95991455810550e+02
3526209;JUQUITIBA;2012;farming;5,63249917888792e+03
3526209;JUQUITIBA;2012;native_vegetation;4,56982318266428e+04
3526209;JUQUITIBA;2012;non_vegetated_other;9,00571454467774e+00
3526209;JUQUITIBA;2012;urban;3,85204372381594e+02
3526209;JUQUITIBA;2012;water;4,91570680291749e+02
3526209;JUQUITIBA;2013;farming;5,56693584411620e+03
3526209;JUQUITIBA;2013;native_vegetation;4,57516776307565e+04
3526209;JUQUITIBA;2013;non_vegetated_other;9,57881130981446e+00
3526209;JUQUITIBA;2013;urban;3,92082284216311e+02
3526209;JUQUITIBA;2013;water;4,96237202349857e+02
3526209;JUQUITIBA;2014;farming;5,61764625465085e+03
3526209;JUQUITIBA;2014;native_vegetation;4,57211924079479e+04
3526209;JUQUITIBA;2014;non_vegetated_other;8,35049836425782e+00
3526209;JUQUITIBA;2014;urban;3,94948458483889e+02
3526209;JUQUITIBA;2014;water;4,74374153302004e+02
3526209;JUQUITIBA;2015;farming;5,69961060106809e+03
3526209;JUQUITIBA;2015;native_vegetation;4,56332498808232e+04
3526209;JUQUITIBA;2015;non_vegetated_other;7,85906232299805e+00
3526209;JUQUITIBA;2015;urban;4,01908416857913e+02
3526209;JUQUITIBA;2015;water;4,73883811676028e+02
3526209;JUQUITIBA;2016;farming;5,69093939183349e+03
3526209;JUQUITIBA;2016;native_vegetation;4,56094942820929e+04
3526209;JUQUITIBA;2016;non_vegetated_other;8,02271008300782e+00
3526209;JUQUITIBA;2016;urban;4,02972797418215e+02
3526209;JUQUITIBA;2016;water;5,05082591320804e+02
3526209;JUQUITIBA;2017;farming;5,68667963973387e+03
3526209;JUQUITIBA;2017;native_vegetation;4,56291499383247e+04
3526209;JUQUITIBA;2017;non_vegetated_other;7,61337102661133e+00
3526209;JUQUITIBA;2017;urban;4,05265558496096e+02
3526209;JUQUITIBA;2017;water;4,87803265167238e+02
3526209;JUQUITIBA;2018;farming;5,60249795059202e+03
3526209;JUQUITIBA;2018;native_vegetation;4,57174263986092e+04
3526209;JUQUITIBA;2018;non_vegetated_other;7,85912773437500e+00
3526209;JUQUITIBA;2018;urban;4,06739489715578e+02
3526209;JUQUITIBA;2018;water;4,81988806097415e+02
3526209;JUQUITIBA;2019;farming;5,65031833631588e+03
3526209;JUQUITIBA;2019;native_vegetation;4,56623995044258e+04
3526209;JUQUITIBA;2019;non_vegetated_other;7,12285249023438e+00
3526209;JUQUITIBA;2019;urban;4,10178599279787e+02
3526209;JUQUITIBA;2019;water;4,86492480236817e+02
3526209;JUQUITIBA;2020;farming;5,65891585429073e+03
3526209;JUQUITIBA;2020;native_vegetation;4,56538010377816e+04
3526209;JUQUITIBA;2020;non_vegetated_other;6,87761132202149e+00
3526209;JUQUITIBA;2020;urban;4,11488656359865e+02
3526209;JUQUITIBA;2020;water;4,85428612994386e+02
3526209;JUQUITIBA;2021;farming;5,67799679447629e+03
3526209;JUQUITIBA;2021;native_vegetation;4,56143338153512e+04
3526209;JUQUITIBA;2021;non_vegetated_other;6,79574396362305e+00
3526209;JUQUITIBA;2021;urban;4,22786973846438e+02
3526209;JUQUITIBA;2021;water;4,94598445111085e+02
3526209;JUQUITIBA;2022;farming;5,59381533476561e+03
3526209;JUQUITIBA;2022;native_vegetation;4,56569208693368e+04
3526209;JUQUITIBA;2022;non_vegetated_other;5,89499516601562e+00
3526209;JUQUITIBA;2022;urban;4,31138675512698e+02
3526209;JUQUITIBA;2022;water;5,28741897967535e+02
3526209;JUQUITIBA;2023;farming;5,77535547235714e+03
3526209;JUQUITIBA;2023;native_vegetation;4,54723501483034e+04
3526209;JUQUITIBA;2023;non_vegetated_other;5,40360635375977e+00
3526209;JUQUITIBA;2023;urban;4,35642687408450e+02
3526209;JUQUITIBA;2023;water;5,27759858325200e+02
3526209;JUQUITIBA;2024;farming;5,78610604067990e+03
3526209;JUQUITIBA;2024;native_vegetation;4,54735517687257e+04
3526209;JUQUITIBA;2024;non_vegetated_other;3,68395194091797e+00
3526209;JUQUITIBA;2024;urban;4,41947978454592e+02
3526209;JUQUITIBA;2024;water;5,11222032946782e+02
3528502;MAIRIPORÃ;1985;farming;1,02093019829648e+04
3528502;MAIRIPORÃ;1985;native_vegetation;2,06445075940368e+04
3528502;MAIRIPORÃ;1985;non_vegetated_other;1,49720592706298e+02
3528502;MAIRIPORÃ;1985;urban;4,84991831420900e+02
3528502;MAIRIPORÃ;1985;water;5,81347427886958e+02
3528502;MAIRIPORÃ;1986;farming;1,02014092970883e+04
3528502;MAIRIPORÃ;1986;native_vegetation;2,06061661518616e+04
3528502;MAIRIPORÃ;1986;non_vegetated_other;1,29807532830810e+02
3528502;MAIRIPORÃ;1986;urban;4,99063472943116e+02
3528502;MAIRIPORÃ;1986;water;6,33422974291985e+02
3528502;MAIRIPORÃ;1987;farming;1,03926856547604e+04
3528502;MAIRIPORÃ;1987;native_vegetation;2,04628504801573e+04
3528502;MAIRIPORÃ;1987;non_vegetated_other;1,00521617211914e+02
3528502;MAIRIPORÃ;1987;urban;5,00544492297365e+02
3528502;MAIRIPORÃ;1987;water;6,13267184588615e+02
3528502;MAIRIPORÃ;1988;farming;1,04856374915890e+04
3528502;MAIRIPORÃ;1988;native_vegetation;2,03673440813351e+04
3528502;MAIRIPORÃ;1988;non_vegetated_other;8,22567699645996e+01
3528502;MAIRIPORÃ;1988;urban;5,18976817193606e+02
3528502;MAIRIPORÃ;1988;water;6,15654268933098e+02
3528502;MAIRIPORÃ;1989;farming;1,03996739807187e+04
3528502;MAIRIPORÃ;1989;native_vegetation;2,04522299541321e+04
3528502;MAIRIPORÃ;1989;non_vegetated_other;8,71922420532226e+01
3528502;MAIRIPORÃ;1989;urban;5,42345155755616e+02
3528502;MAIRIPORÃ;1989;water;5,88428096356198e+02
3528502;MAIRIPORÃ;1990;farming;9,95749192128865e+03
3528502;MAIRIPORÃ;1990;native_vegetation;2,08728502932491e+04
3528502;MAIRIPORÃ;1990;non_vegetated_other;8,68621013488769e+01
3528502;MAIRIPORÃ;1990;urban;5,68680132061768e+02
3528502;MAIRIPORÃ;1990;water;5,83984981066891e+02
3528502;MAIRIPORÃ;1991;farming;9,75339199959681e+03
3528502;MAIRIPORÃ;1991;native_vegetation;2,10156580445679e+04
3528502;MAIRIPORÃ;1991;non_vegetated_other;7,98687583374023e+01
3528502;MAIRIPORÃ;1991;urban;5,94848019805909e+02
3528502;MAIRIPORÃ;1991;water;6,26102606707757e+02
3528502;MAIRIPORÃ;1992;farming;9,68667804229100e+03
3528502;MAIRIPORÃ;1992;native_vegetation;2,10675585472104e+04
3528502;MAIRIPORÃ;1992;non_vegetated_other;7,74015457336426e+01
3528502;MAIRIPORÃ;1992;urban;6,11633222424315e+02
3528502;MAIRIPORÃ;1992;water;6,26598071356195e+02
3528502;MAIRIPORÃ;1993;farming;9,35650040530982e+03
3528502;MAIRIPORÃ;1993;native_vegetation;2,13751083480470e+04
3528502;MAIRIPORÃ;1993;non_vegetated_other;6,81067705566406e+01
3528502;MAIRIPORÃ;1993;urban;6,43718691125488e+02
3528502;MAIRIPORÃ;1993;water;6,26435213977044e+02
3528502;MAIRIPORÃ;1994;farming;9,22988808532699e+03
3528502;MAIRIPORÃ;1994;native_vegetation;2,14919262369078e+04
3528502;MAIRIPORÃ;1994;non_vegetated_other;5,15729541564941e+01
3528502;MAIRIPORÃ;1994;urban;6,88146880328373e+02
3528502;MAIRIPORÃ;1994;water;6,08335272296137e+02
3528502;MAIRIPORÃ;1995;farming;9,26806707730698e+03
3528502;MAIRIPORÃ;1995;native_vegetation;2,13920394851014e+04
3528502;MAIRIPORÃ;1995;non_vegetated_other;5,00098088806152e+01
3528502;MAIRIPORÃ;1995;urban;7,55449959051530e+02
3528502;MAIRIPORÃ;1995;water;6,04303098675531e+02
3528502;MAIRIPORÃ;1996;farming;9,45449603071268e+03
3528502;MAIRIPORÃ;1996;native_vegetation;2,11343642364558e+04
3528502;MAIRIPORÃ;1996;non_vegetated_other;5,33820601379394e+01
3528502;MAIRIPORÃ;1996;urban;8,20938994134535e+02
3528502;MAIRIPORÃ;1996;water;6,06688107574457e+02
3528502;MAIRIPORÃ;1997;farming;9,49306929355450e+03
3528502;MAIRIPORÃ;1997;native_vegetation;2,10518523748594e+04
3528502;MAIRIPORÃ;1997;non_vegetated_other;5,51089790588378e+01
3528502;MAIRIPORÃ;1997;urban;8,64053563238533e+02
3528502;MAIRIPORÃ;1997;water;6,05785218304437e+02
3528502;MAIRIPORÃ;1998;farming;9,53881623768894e+03
3528502;MAIRIPORÃ;1998;native_vegetation;2,09565683702941e+04
3528502;MAIRIPORÃ;1998;non_vegetated_other;5,41214311279296e+01
3528502;MAIRIPORÃ;1998;urban;9,21239804931639e+02
3528502;MAIRIPORÃ;1998;water;5,99123584973138e+02
3528502;MAIRIPORÃ;1999;farming;9,72967044143647e+03
3528502;MAIRIPORÃ;1999;native_vegetation;2,07009510516051e+04
3528502;MAIRIPORÃ;1999;non_vegetated_other;5,72474254455565e+01
3528502;MAIRIPORÃ;1999;urban;9,97930683496101e+02
3528502;MAIRIPORÃ;1999;water;5,84069827032466e+02
3528502;MAIRIPORÃ;2000;farming;9,83366257239959e+03
3528502;MAIRIPORÃ;2000;native_vegetation;2,06482106398739e+04
3528502;MAIRIPORÃ;2000;non_vegetated_other;5,93864908325194e+01
3528502;MAIRIPORÃ;2000;urban;1,01866398184203e+03
3528502;MAIRIPORÃ;2000;water;5,09945744067380e+02
3528502;MAIRIPORÃ;2001;farming;9,89035574923064e+03
3528502;MAIRIPORÃ;2001;native_vegetation;2,05492314763484e+04
3528502;MAIRIPORÃ;2001;non_vegetated_other;6,16904447204589e+01
3528502;MAIRIPORÃ;2001;urban;1,07238386748045e+03
3528502;MAIRIPORÃ;2001;water;4,96207891235349e+02
3528502;MAIRIPORÃ;2002;farming;1,00721015821041e+04
3528502;MAIRIPORÃ;2002;native_vegetation;2,03567065381221e+04
3528502;MAIRIPORÃ;2002;non_vegetated_other;6,03741198852538e+01
3528502;MAIRIPORÃ;2002;urban;1,09270565341184e+03
3528502;MAIRIPORÃ;2002;water;4,87981535491942e+02
3528502;MAIRIPORÃ;2003;farming;1,00982774742184e+04
3528502;MAIRIPORÃ;2003;native_vegetation;2,03005817951228e+04
3528502;MAIRIPORÃ;2003;non_vegetated_other;5,45332747924804e+01
3528502;MAIRIPORÃ;2003;urban;1,13293840574338e+03
3528502;MAIRIPORÃ;2003;water;4,83538479138185e+02
3528502;MAIRIPORÃ;2004;farming;1,00853663409847e+04
3528502;MAIRIPORÃ;2004;native_vegetation;2,02795141670283e+04
3528502;MAIRIPORÃ;2004;non_vegetated_other;5,17365643310546e+01
3528502;MAIRIPORÃ;2004;urban;1,18304028678587e+03
3528502;MAIRIPORÃ;2004;water;4,70212069885257e+02
3528502;MAIRIPORÃ;2005;farming;1,01070904459469e+04
3528502;MAIRIPORÃ;2005;native_vegetation;2,02345110663814e+04
3528502;MAIRIPORÃ;2005;non_vegetated_other;5,05848837646484e+01
3528502;MAIRIPORÃ;2005;urban;1,20804669790038e+03
3528502;MAIRIPORÃ;2005;water;4,69636335021975e+02
3528502;MAIRIPORÃ;2006;farming;9,96098992418176e+03
3528502;MAIRIPORÃ;2006;native_vegetation;2,03525572138974e+04
3528502;MAIRIPORÃ;2006;non_vegetated_other;4,74596221130370e+01
3528502;MAIRIPORÃ;2006;urban;1,24095413056640e+03
3528502;MAIRIPORÃ;2006;water;4,67908538256837e+02
3528502;MAIRIPORÃ;2007;farming;9,97251468730434e+03
3528502;MAIRIPORÃ;2007;native_vegetation;2,03123152293820e+04
3528502;MAIRIPORÃ;2007;non_vegetated_other;4,56495862670898e+01
3528502;MAIRIPORÃ;2007;urban;1,27041241834716e+03
3528502;MAIRIPORÃ;2007;water;4,68977507714845e+02
3528502;MAIRIPORÃ;2008;farming;9,84403048433201e+03
3528502;MAIRIPORÃ;2008;native_vegetation;2,04030350883669e+04
3528502;MAIRIPORÃ;2008;non_vegetated_other;5,03383313842773e+01
3528502;MAIRIPORÃ;2008;urban;1,30801388192747e+03
3528502;MAIRIPORÃ;2008;water;4,64451643005372e+02
3528502;MAIRIPORÃ;2009;farming;9,83704275993006e+03
3528502;MAIRIPORÃ;2009;native_vegetation;2,03948833108278e+04
3528502;MAIRIPORÃ;2009;non_vegetated_other;4,91050191955566e+01
3528502;MAIRIPORÃ;2009;urban;1,33244873722531e+03
3528502;MAIRIPORÃ;2009;water;4,56389601837160e+02
3528502;MAIRIPORÃ;2010;farming;9,68815177667206e+03
3528502;MAIRIPORÃ;2010;native_vegetation;2,05387543579951e+04
3528502;MAIRIPORÃ;2010;non_vegetated_other;4,86117618713378e+01
3528502;MAIRIPORÃ;2010;urban;1,34989036538083e+03
3528502;MAIRIPORÃ;2010;water;4,44461167095949e+02
3528502;MAIRIPORÃ;2011;farming;9,66676517471284e+03
3528502;MAIRIPORÃ;2011;native_vegetation;2,05061752485713e+04
3528502;MAIRIPORÃ;2011;non_vegetated_other;5,37928215454100e+01
3528502;MAIRIPORÃ;2011;urban;1,40467929790646e+03
3528502;MAIRIPORÃ;2011;water;4,38456886279297e+02
3528502;MAIRIPORÃ;2012;farming;9,66363667482881e+03
3528502;MAIRIPORÃ;2012;native_vegetation;2,04710407723689e+04
3528502;MAIRIPORÃ;2012;non_vegetated_other;5,53556630615234e+01
3528502;MAIRIPORÃ;2012;urban;1,45495474533688e+03
3528502;MAIRIPORÃ;2012;water;4,24881573419190e+02
3528502;MAIRIPORÃ;2013;farming;9,64653990825782e+03
3528502;MAIRIPORÃ;2013;native_vegetation;2,04506188845455e+04
3528502;MAIRIPORÃ;2013;non_vegetated_other;5,46148042968749e+01
3528502;MAIRIPORÃ;2013;urban;1,50613137421874e+03
3528502;MAIRIPORÃ;2013;water;4,11964457696533e+02
3528502;MAIRIPORÃ;2014;farming;9,54651219901109e+03
3528502;MAIRIPORÃ;2014;native_vegetation;2,05137862612240e+04
3528502;MAIRIPORÃ;2014;non_vegetated_other;5,48620396240234e+01
3528502;MAIRIPORÃ;2014;urban;1,53928978560790e+03
3528502;MAIRIPORÃ;2014;water;4,15419143548584e+02
3528502;MAIRIPORÃ;2015;farming;9,50293329195551e+03
3528502;MAIRIPORÃ;2015;native_vegetation;2,05051239854061e+04
3528502;MAIRIPORÃ;2015;non_vegetated_other;5,28055860778808e+01
3528502;MAIRIPORÃ;2015;urban;1,60025053496703e+03
3528502;MAIRIPORÃ;2015;water;4,08756030609131e+02
3528502;MAIRIPORÃ;2016;farming;9,43802751956173e+03
3528502;MAIRIPORÃ;2016;native_vegetation;2,05399961292172e+04
3528502;MAIRIPORÃ;2016;non_vegetated_other;4,92683266418456e+01
3528502;MAIRIPORÃ;2016;urban;1,63332888149413e+03
3528502;MAIRIPORÃ;2016;water;4,09248572100830e+02
3528502;MAIRIPORÃ;2017;farming;9,38770336378173e+03
3528502;MAIRIPORÃ;2017;native_vegetation;2,05632554725522e+04
3528502;MAIRIPORÃ;2017;non_vegetated_other;4,96795128540039e+01
3528502;MAIRIPORÃ;2017;urban;1,66944304773558e+03
3528502;MAIRIPORÃ;2017;water;3,99788032092286e+02
3528502;MAIRIPORÃ;2018;farming;9,26617984109497e+03
3528502;MAIRIPORÃ;2018;native_vegetation;2,06376336263061e+04
3528502;MAIRIPORÃ;2018;non_vegetated_other;4,82811925537109e+01
3528502;MAIRIPORÃ;2018;urban;1,72111246242065e+03
3528502;MAIRIPORÃ;2018;water;3,96662306640626e+02
3528502;MAIRIPORÃ;2019;farming;9,29835347016601e+03
3528502;MAIRIPORÃ;2019;native_vegetation;2,05546939928953e+04
3528502;MAIRIPORÃ;2019;non_vegetated_other;4,59782091552734e+01
3528502;MAIRIPORÃ;2019;urban;1,77837717637329e+03
3528502;MAIRIPORÃ;2019;water;3,92466580426027e+02
3528502;MAIRIPORÃ;2020;farming;9,31924030410764e+03
3528502;MAIRIPORÃ;2020;native_vegetation;2,04799135717588e+04
3528502;MAIRIPORÃ;2020;non_vegetated_other;4,10459673339844e+01
3528502;MAIRIPORÃ;2020;urban;1,83169236896974e+03
3528502;MAIRIPORÃ;2020;water;3,97977216845702e+02
3528502;MAIRIPORÃ;2021;farming;9,28089667218019e+03
3528502;MAIRIPORÃ;2021;native_vegetation;2,04248823168821e+04
3528502;MAIRIPORÃ;2021;non_vegetated_other;4,86141250610350e+01
3528502;MAIRIPORÃ;2021;urban;1,92934405836182e+03
3528502;MAIRIPORÃ;2021;water;3,86132256530764e+02
3528502;MAIRIPORÃ;2022;farming;9,18520810347285e+03
3528502;MAIRIPORÃ;2022;native_vegetation;2,03935405740537e+04
3528502;MAIRIPORÃ;2022;non_vegetated_other;4,75446396179198e+01
3528502;MAIRIPORÃ;2022;urban;2,04057863614501e+03
3528502;MAIRIPORÃ;2022;water;4,02997475726319e+02
3528502;MAIRIPORÃ;2023;farming;9,23827158995357e+03
3528502;MAIRIPORÃ;2023;native_vegetation;2,03094611899533e+04
3528502;MAIRIPORÃ;2023;non_vegetated_other;4,97661433227538e+01
3528502;MAIRIPORÃ;2023;urban;2,07472020654291e+03
3528502;MAIRIPORÃ;2023;water;3,97650299243165e+02
3528502;MAIRIPORÃ;2024;farming;9,19261929876093e+03
3528502;MAIRIPORÃ;2024;native_vegetation;2,03046025107358e+04
3528502;MAIRIPORÃ;2024;non_vegetated_other;5,40446338439941e+01
3528502;MAIRIPORÃ;2024;urban;2,13181085707391e+03
3528502;MAIRIPORÃ;2024;water;3,86792128601076e+02
3529401;MAUÁ;1985;farming;1,54900776663207e+03
3529401;MAUÁ;1985;native_vegetation;1,31521850965574e+03
3529401;MAUÁ;1985;non_vegetated_other;1,22563580798340e+02
3529401;MAUÁ;1985;urban;3,17307672805786e+03
3529401;MAUÁ;1985;water;3,31513676635742e+01
3529401;MAUÁ;1986;farming;1,53251337761229e+03
3529401;MAUÁ;1986;native_vegetation;1,30676656661985e+03
3529401;MAUÁ;1986;non_vegetated_other;1,12799254895019e+02
3529401;MAUÁ;1986;urban;3,20901729595947e+03
3529401;MAUÁ;1986;water;3,19214577209472e+01
3529401;MAUÁ;1987;farming;1,54514793406981e+03
3529401;MAUÁ;1987;native_vegetation;1,26221132972411e+03
3529401;MAUÁ;1987;non_vegetated_other;1,10174056451416e+02
3529401;MAUÁ;1987;urban;3,24454825560913e+03
3529401;MAUÁ;1987;water;3,09363769531249e+01
3529401;MAUÁ;1988;farming;1,52487967191771e+03
3529401;MAUÁ;1988;native_vegetation;1,24235228881225e+03
3529401;MAUÁ;1988;non_vegetated_other;1,05251872656250e+02
3529401;MAUÁ;1988;urban;3,28844921283567e+03
3529401;MAUÁ;1988;water;3,20849065856933e+01
3529401;MAUÁ;1989;farming;1,48212889775386e+03
3529401;MAUÁ;1989;native_vegetation;1,24251472682494e+03
3529401;MAUÁ;1989;non_vegetated_other;1,03938892938233e+02
3529401;MAUÁ;1989;urban;3,33505837921136e+03
3529401;MAUÁ;1989;water;2,93770560791015e+01
3529401;MAUÁ;1990;farming;1,42148935917968e+03
3529401;MAUÁ;1990;native_vegetation;1,26417679633178e+03
3529401;MAUÁ;1990;non_vegetated_other;1,04676721136475e+02
3529401;MAUÁ;1990;urban;3,37305126026604e+03
3529401;MAUÁ;1990;water;2,96238158935547e+01
3529401;MAUÁ;1991;farming;1,39687047497559e+03
3529401;MAUÁ;1991;native_vegetation;1,26270008323974e+03
3529401;MAUÁ;1991;non_vegetated_other;9,86877137207037e+01
3529401;MAUÁ;1991;urban;3,40029468921501e+03
3529401;MAUÁ;1991;water;3,44649916564941e+01
3529401;MAUÁ;1992;farming;1,38415279868164e+03
3529401;MAUÁ;1992;native_vegetation;1,23578546903075e+03
3529401;MAUÁ;1992;non_vegetated_other;9,86874992126471e+01
3529401;MAUÁ;1992;urban;3,43902430319201e+03
3529401;MAUÁ;1992;water;3,53678826904296e+01
