"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"wef_nexus_watershed_alto_tiete.nlogox"
"base_convertion_calibration"
"09/11/2026 09:50:18:886 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","climate-scenario","governance-mode","efficiency-gain","hectares-per-farmer","solar-start-year","solar-innovation-coef","solar-imitation-coef","max-solar-adoption","no-pump-irrigation-frac","solar-pump-irrigation-frac","stress-threshold","restriction-strength","urban-pressure-coef","water-stress-exit-coef","warming-ssp245","warming-ssp585","et-sensitivity","climate-onset-year","initial-utilisation","native-release?","native-to-farming-share","base-conversion-rate","[step]","mean [water-stress] of municipalities","mean [water-stress-realised] of municipalities","sum [irrigation-demanded] of farmers","sum [irrigation-applied] of farmers","basin-abstraction-realised","count municipalities with [restriction-level > 0]","mean [restriction-level] of municipalities","count farmers with [has-solar-pump?]","100 * (sum [area-urban] of municipalities) / (sum [total-area] of municipalities)","100 * (sum [area-farming] of municipalities) / (sum [total-area] of municipalities)","count farmers","current-year","basin-wef-index","basin-water-index","basin-energy-index","basin-food-index"
"51","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","80","0.4261749751678324","0.4261749751678324","12032.756759908316","12032.756759908316","12056.098859722808","0","0","285","30.790083788285628","21.929574146458677","1395","2065","0.7049557864222693","0.40991157284453983","1","0.9999999999999988"
"54","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","74","0.33442686504193964","0.33442686504193964","9590.140152636663","9590.140152636663","9753.606564465468","0","0","231","35.31947141206537","16.966173197900044","1092","2059","0.7592126571698029","0.5184253143396069","1","0.9999999999999989"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","72","0.2873056911056419","0.2873056911056419","8178.326144676309","8178.326144676309","8215.403184206438","0","0","198","36.402041504247556","15.737967917441551","977","2057","0.7931399024039384","0.5862798048078757","1","1.000000000000001"
"56","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","79","0.2671738313155271","0.2671738313155271","7985.713900145849","7985.713900145849","8013.302620539107","0","0","196","39.01444609523266","13.633176394257218","864","2064","0.8150335013969439","0.6300670027938856","1","1.000000000000002"
"62","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","0","0","0","0","0","0","0","0","0","20.12354666050581","26.437877834326265","1918","1985","0","0","0","0"
"60","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","39","0.4364377457203259","0.4364377457203259","13235.391426115028","13235.391426115028","13278.122846110282","0","0","175","26.660967440029825","23.004862534661296","1560","2024","0.6978507914243899","0.39570158284877976","0.5608974358974359","0.9999999999999999"
"53","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","69","0.38023981032135","0.38023981032135","10727.785145148127","10727.785145148127","10763.753681558326","0","0","273","32.93626894335758","18.984378350543818","1270","2054","0.7367570543929123","0.4735141087858231","1","1.0000000000000013"
"61","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","1","0.5149161464923312","0.5149161464923312","14077.128913712972","14077.128913712972","14109.003954819877","0","0","0","20.33550712184951","26.308055906908127","1906","1986","0.6435195908899242","0.2870391817798491","0","0.9999999999999992"
"63","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","0","0","0","0","0","0","0","0","0","20.12354666050581","26.43787783432624","1918","1985","0","0","0","0"
"56","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","80","0.2659509964269205","0.2659509964269205","7916.737670687824","7916.737670687824","7985.713900145844","0","0","194","39.192923210915225","13.526734723829081","854","2065","0.8158800793967476","0.6317601587934948","1","1.0000000000000002"
"59","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","54","0.4850037839688761","0.4733342509263494","13519.58495701657","13517.904544258445","13607.176681474764","1","0.013888888888888888","317","27.494036397962358","23.31324941015074","1542","2039","0.6722449097009237","0.34461411410197773","1","0.9998757052998696"
"54","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","75","0.33179773291778125","0.33179773291778125","9501.670429852618","9501.670429852618","9590.140152636675","0","0","227","35.489397736064554","16.86888320243529","1084","2060","0.761105632299198","0.5222112645983951","1","1.0000000000000009"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","73","0.28506131606995755","0.28506131606995755","8143.785002433566","8143.785002433566","8179.544141203787","0","0","196","36.58201172807109","15.630875776564983","965","2058","0.7947558524296305","0.5895117048592611","1","0.9999999999999999"
"58","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","53","0.5009399478530157","0.4895791556246143","14148.622945100575","14131.609022659324","14155.182272863567","1","0.013888888888888888","324","25.761485086894172","24.970585459739326","1655","2038","0.6604593273813708","0.32212116913514954","0.9788519637462235","0.998797485627592"
"49","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","80","0.5108260110590852","0.49939364673988773","14365.522567937925","14352.344252939893","14355.061804404926","1","0.013888888888888888","346","26.79056015561338","25.929097779130938","1677","2065","0.6399778957668224","0.28087314869456187","1","0.999082642839083"
"57","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","53","0.5031783579582769","0.5031783579582769","14679.743788966449","14679.743788966449","14715.214592571934","0","0","328","24.570914114659697","26.161156431973797","1711","2038","0.6516457521827306","0.3032915043654626","0.9585037989479835","0.9999999999999986"
"64","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","0","0","0","0","0","0","0","0","0","20.123546660505806","26.437877834326247","1918","1985","0","0","0","0"
"62","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","1","0.5106261323589577","0.5106261323589577","14078.12777231402","14078.12777231402","14185.58763969194","0","0","0","20.369680407787783","26.27388262096985","1903","1986","0.6464896006745695","0.29297920134913535","0","1.0000000000000036"
"53","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","70","0.37865698768694983","0.37865698768694983","10655.670100038935","10655.670100038935","10727.785145148133","0","0","271","33.098347595864986","18.895541922115523","1257","2055","0.737852854678266","0.47570570935653106","1","1.0000000000000009"
"60","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","40","0.43935126017315373","0.43935126017315373","13234.674947186542","13234.674947186542","13264.134273166264","0","0","188","26.819907912110594","22.92290728340952","1554","2025","0.6958337429570479","0.3916674859140948","0.6048906048906049","1.000000000000001"
"65","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","0","0","0","0","0","0","0","0","0","20.123546660505816","26.43787783432625","1918","1985","0","0","0","0"
"54","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","76","0.3301164054978113","0.3301164054978113","9446.665332021492","9446.665332021492","9501.670429852602","0","0","225","35.658468283859555","16.772328406869356","1076","2061","0.7623161880415766","0.5246323760831517","1","1.0000000000000016"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","74","0.2817259730355901","0.2817259730355901","7950.642764361586","7950.642764361586","8149.248252668333","0","0","205","36.760977447819165","15.524667162146221","952","2059","0.7971572994143754","0.5943145988287503","1","1.0000000000000007"
"63","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","1","0.5099702281276735","0.5099702281276735","14059.532486021586","14059.532486021586","14183.769630576526","0","0","0","20.40362711737045","26.23993591138718","1904","1986","0.6469436882193041","0.293887376438606","0","1.0000000000000022"
"61","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","2","0.5112751832676524","0.5112751832676524","13939.001459765414","13939.001459765414","14077.128913712957","0","0","0","20.54657619814296","26.17898901457393","1889","1987","0.6460402577377793","0.2920805154755582","0","1.0000000000000004"
"59","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","55","0.4839116389572145","0.4722421059146878","13466.325503442618","13464.645090684493","13517.904544258407","1","0.013888888888888888","315","27.624183312483026","23.258192899775572","1535","2040","0.6730007643002145","0.3461263148873553","1","0.9998752137130736"
"58","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","54","0.5015785359398934","0.4902177437114921","14061.345695858292","14044.331773417036","14132.060613896521","1","0.013888888888888888","326","25.86537584868329","24.941909959429797","1651","2039","0.6600134959983981","0.3212369702456262","0.9872804360993337","0.9987900217511699"
"64","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","1","0.5149549961514968","0.5038163814834156","14128.227209331319","14128.00899307598","14304.286741255288","1","0.013888888888888888","0","20.438093740432905","26.20546928832471","1888","1986","0.6511963208836342","0.30240808717680917","0","0.9999845545904593"
"57","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","54","0.5020762262588528","0.5020762262588528","14648.199652865093","14648.199652865093","14689.431766715004","0","0","333","24.653574269630337","26.15371153848276","1707","2039","0.6524087664361791","0.3048175328723576","0.9753954305799648","1.0000000000000004"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","75","0.28084484487077627","0.28084484487077627","7916.005013980677","7916.005013980677","7952.413484452222","0","0","204","36.938904763165716","15.419376175334092","944","2060","0.7977917116930415","0.5955834233860822","1","1.0000000000000009"
"62","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","2","0.5053944049329251","0.5053944049329251","13958.709368131176","13958.709368131176","14078.127772314025","0","0","0","20.614421471398973","26.1111437413179","1888","1987","0.6501115658156673","0.3002231316313344","0","1.0000000000000002"
"54","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","77","0.32903829248828426","0.32903829248828426","9340.954726366175","9340.954726366175","9456.688368129497","0","0","225","35.82673813808984","16.676453928719482","1069","2062","0.7630924294084348","0.5261848588168706","1","0.999999999999999"
"53","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","71","0.3769195680402825","0.3769195680402825","10640.307723225784","10640.307723225784","10656.234971960122","0","0","274","33.25974470445466","18.807265455512994","1253","2056","0.7390556836644205","0.4781113673288396","1","1.0000000000000016"
"65","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","1","0.5070467857177541","0.5070467857177541","14186.156890657772","14186.156890657772","14188.199964293322","0","0","0","20.209020725095396","26.434542303662248","1913","1986","0.6489676098877089","0.2979352197754176","0","1"
"60","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","41","0.441868163915524","0.441868163915524","13188.109111939222","13188.109111939222","13248.369674002324","0","0","200","26.978472364834037","22.84120025604851","1545","2026","0.6940912711354059","0.38818254227081295","0.6472491909385112","0.999999999999999"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","76","0.27681665906467456","0.27681665906467456","7880.634909612998","7880.634909612998","7916.370341603879","0","0","203","37.11581683740024","15.314979853328678","937","2061","0.8006920054734346","0.6013840109468688","1","1.0000000000000002"
"63","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","2","0.5044468805870558","0.5044468805870558","13920.421566190582","13920.421566190582","14059.532486021573","0","0","0","20.681940715463103","26.043624497253777","1887","1987","0.650767544208961","0.30153508841792287","0","0.9999999999999991"
"61","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","3","0.5078386660430728","0.5078386660430728","13870.947857661455","13870.947857661455","13939.001459765406","0","0","0","20.756710050257976","26.050721222792774","1883","1988","0.6484193850471027","0.2968387700942069","0","0.9999999999999986"
"59","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","56","0.4814299394199881","0.4697604063774613","13462.295323259095","13460.61491050097","13464.64509068451","1","0.013888888888888888","313","27.75404091652945","23.2033010498038","1531","2041","0.6747188453013223","0.34956251424659196","1","0.9998751763560526"
"58","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","55","0.5011372024813092","0.48977641025290786","14022.641168366841","14005.627245925587","14044.331773417058","1","0.013888888888888888","324","25.969135634331412","24.913240577927223","1643","2040","0.6603173646887448","0.3218480473421274","0.9860012172854534","0.9987866820353622"
"54","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","78","0.3265583473534436","0.3265583473534436","9331.029820617456","9331.029820617456","9340.954726366184","0","0","222","35.99419694994065","16.581270316624742","1062","2063","0.76487798990552","0.5297559798110413","1","0.9999999999999988"
"64","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","2","0.5025683039584831","0.5025683039584831","13959.263519651551","13959.263519651551","14128.22720933131","0","0","0","20.749854954666482","25.975710258050395","1865","1987","0.6520680972595115","0.30413619451902335","0","0.9999999999999998"
"53","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","72","0.37624907796386275","0.37624907796386275","10583.367511811595","10583.367511811595","10640.307723225807","0","0","272","33.42054579639328","18.71946362529582","1247","2057","0.7395198691019402","0.47903973820388246","1","0.9999999999999981"
"62","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","3","0.49985602033427934","0.49985602033427934","13810.458126070642","13810.458126070642","13958.709368131169","0","0","0","20.857842949695154","25.949588323355616","1866","1988","0.6539458320762672","0.30789166415253616","0","0.9999999999999983"
"57","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","55","0.5008867933936377","0.5008867933936377","14626.298694421494","14626.298694421494","14648.199652865065","0","0","333","24.73615833569203","26.146217876566574","1704","2040","0.6532322199582496","0.3064644399165017","0.9771126760563379","0.9999999999999977"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","77","0.27253140429657086","0.27253140429657086","7806.649190152665","7806.649190152665","7880.634909612997","0","0","202","37.2917419126224","15.21145015418689","927","2062","0.8037773889064693","0.607554777812938","1","1.0000000000000007"
"65","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","2","0.5058749277558388","0.5058749277558388","14132.116832446196","14132.116832446196","14186.156890657781","0","0","0","20.29442388068853","26.43114133202836","1908","1987","0.6497788961690348","0.2995577923380694","0","1.0000000000000002"
"54","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","79","0.3249964115397402","0.3249964115397402","9301.672956362403","9301.672956362403","9331.758962235994","0","0","220","36.160840205956205","16.486782283533675","1053","2064","0.7660025836913875","0.5320051673827743","1","1.0000000000000007"
"60","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","42","0.44088051574843923","0.44088051574843923","13231.953538311362","13231.953538311362","13298.347136071148","0","0","206","27.136572935480373","22.75982952743848","1539","2027","0.694775027558773","0.38955005511754554","0.6692657569850552","1.0000000000000004"
"59","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","57","0.4803872408668626","0.46871770782433586","13403.435888721015","13401.75547596289","13460.725128280355","1","0.013888888888888888","314","27.883651684819075","23.14853159243705","1525","2042","0.6754404394570621","0.3510062507047656","1","0.9998746282093587"
"64","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","3","0.4970804064561045","0.4970804064561045","13880.503932843334","13880.503932843334","13959.263519651551","0","0","0","21.059048710447996","25.74838256260277","1850","1988","0.655867410915004","0.3117348218300091","0","0.9999999999999988"
"63","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","3","0.5002548020225568","0.5002548020225568","13851.002313243418","13851.002313243418","13920.421566190567","0","0","0","20.958385634454345","25.849045638596422","1872","1988","0.6536697524459225","0.3073395048918445","0","1.0000000000000007"
"61","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","4","0.5067200686786859","0.5067200686786859","13740.708823038043","13740.708823038043","13870.94785766146","0","0","0","20.96602401255421","25.923137423170278","1863","1989","0.6491937986070628","0.29838759721412733","0","0.9999999999999984"
"58","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","56","0.5002788698382693","0.48891807760986805","14003.970877080934","13986.95695463968","14005.839629806138","1","0.013888888888888888","325","26.072753265132974","24.88458870120028","1640","2041","0.6609107861737776","0.3230365079247982","0.9908536585365854","0.998785064422757"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","78","0.27113213409156584","0.27113213409156584","7772.193440645555","7772.193440645555","7806.649190152668","0","0","202","37.46665743533353","15.108809831231842","920","2063","0.8047848634540726","0.6095697269081451","1","1.0000000000000002"
"53","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","73","0.37405386250788214","0.37405386250788214","10459.692235157503","10459.692235157503","10583.367511811608","0","0","270","33.5807001376153","18.632187367020794","1240","2058","0.74103963364839","0.4820792672967787","1","1.0000000000000013"
"62","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","4","0.4933396637744706","0.4933396637744706","13750.284375273319","13750.284375273319","13810.458126070625","0","0","0","21.099758683145517","25.789402752578983","1853","1989","0.658457155848443","0.3169143116968869","0","0.9999999999999991"
"57","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","56","0.5001278331281729","0.5001278331281729","14626.298694421477","14626.298694421477","14626.29869442148","0","0","333","24.81866955576862","26.138672410564634","1703","2041","0.653757653988188","0.30751530797637583","0.9776864357017029","1.0000000000000002"
"54","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","80","0.32132053098698127","0.32132053098698127","9260.68128814398","9260.68128814398","9305.056548137","0","0","219","36.326695709867266","16.392962224877053","1039","2065","0.7686492176893731","0.5372984353787469","1","0.9999999999999992"
"65","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","3","0.5049630632763643","0.5049630632763643","14082.093144975435","14082.093144975435","14132.11683244624","0","0","0","20.379746715073086","26.427684557977678","1905","1988","0.650410186962517","0.30082037392503413","0","0.9999999999999999"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","79","0.2696500484481426","0.2696500484481426","7661.179873647133","7661.179873647133","7772.1934406455475","0","0","200","37.64059248191982","15.007030007570062","912","2064","0.8058519651173373","0.6117039302346747","1","0.9999999999999998"
"61","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","5","0.5016497102649029","0.5016497102649029","13735.55958520917","13735.55958520917","13740.70882303804","0","0","0","21.174315495148996","25.796440431179175","1856","1990","0.6527040467396824","0.3054080934793652","0","0.9999999999999996"
"64","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","4","0.49534286885158224","0.49534286885158224","13787.201827656872","13787.201827656872","13880.503932843314","0","0","0","21.365957243667495","25.523204192056987","1833","1989","0.6570703215642898","0.31414064312857853","0","1.000000000000001"
"66","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","0","0","0","0","0","0","0","0","0","20.12354666050581","26.43787783432625","1918","1985","0","0","0","0"
"59","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","58","0.47748938614337116","0.46581985310084445","13287.390712251192","13285.710299493066","13401.755475962897","1","0.013888888888888888","312","28.012977796267243","23.09392255533561","1516","2043","0.6774460991072391","0.3550186649372923","1","0.999873533277186"
"63","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","4","0.4963494492540171","0.4963494492540171","13708.452201662521","13708.452201662521","13851.002313243425","0","0","0","21.233016569857128","25.656144865867358","1857","1989","0.6563734582087576","0.31274691641751473","0","1.0000000000000004"
"60","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","43","0.44172597866193625","0.44172597866193625","13284.32519186781","13284.32519186781","13291.794178183934","0","0","214","27.29427371447341","22.678731218943987","1532","2028","0.6941897070801972","0.3883794141603961","0.6984334203655352","0.9999999999999984"
"53","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","74","0.37307977350416716","0.37307977350416716","10419.517047433108","10419.517047433108","10460.192259873873","0","0","272","33.740235756826685","18.545408853138692","1227","2059","0.7417140029586538","0.4834280059173071","1","1.0000000000000004"
"62","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","5","0.48918167393840695","0.48918167393840695","13668.483145312804","13668.483145312804","13750.284375273359","0","0","0","21.340345902921545","25.630410023406633","1842","1990","0.6613357641964872","0.32267152839297497","0","0.9999999999999993"
"58","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","57","0.5000153027197576","0.4886545104913562","13910.786171270538","13893.772248829282","13987.188660845739","1","0.013888888888888888","326","26.176253376906484","24.855929900349647","1636","2042","0.6610891864500704","0.32340144701196816","0.9963325183374083","0.9987769258881727"
"65","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","4","0.5041661683683325","0.5041661683683325","14060.935347596855","14060.935347596855","14082.093144975484","0","0","0","20.465000075798482","26.424161359925996","1902","1989","0.6509618834373087","0.3019237668746167","0","1.0000000000000007"
"55","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","80","0.2693212622470419","0.2693212622470419","7631.358189767804","7631.358189767804","7663.926671888265","0","0","199","37.813526314704625","14.906131620039675","903","2065","0.8060886911821299","0.6121773823642598","1","0.9999999999999999"
"57","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","57","0.500127833128173","0.500127833128173","14626.124371436794","14626.124371436794","14626.298694421492","0","0","332","24.901122796185184","26.131060481070936","1702","2042","0.6537576539881884","0.307515307976376","0.9753231492361927","1.0000000000000009"
